robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.0018447968308588272,0.0018447968308588272,False,False,False,False
4,False,False,0.0018493699704804347,0.0018493699704804347,False,False,False,False
4,False,False,0.001853951773450937,0.001853951773450937,False,False,False,False
4,False,False,0.0018585420942554972,0.0018585420942554972,False,False,False,False
4,False,False,0.0018631407837696793,0.0018631407837696793,False,False,False,False
4,False,False,0.0018677476892114677,0.0018677476892114677,False,False,False,False
4,False,False,0.0018723626540932455,0.0018723626540932455,False,False,False,False
4,False,False,0.0018769855181737592,0.0018769855181737592,False,False,False,False
4,False,False,0.001881616117410084,0.001881616117410084,False,False,False,False
4,False,False,0.0018862542839096295,0.0018862542839096295,False,False,False,False
4,False,False,0.0018908998458821954,0.0018908998458821954,False,False,False,False
4,False,False,0.0018955526275921159,0.0018955526275921159,False,False,False,False
4,False,False,0.0019002124493105164,0.0019002124493105164,False,False,False,False
4,False,False,0.0019048791272677087,0.0019048791272677087,False,False,False,False
4,False,False,0.001909552473605758,0.001909552473605758,False,False,False,False
4,False,False,0.001914232296331252,0.001914232296331252,False,False,False,False
4,False,False,0.0019189183992682983,0.0019189183992682983,False,False,False,False
4,False,False,0.0019236105820117939,0.0019236105820117939,False,False,False,False
4,False,False,0.0019283086398809851,0.0019283086398809851,False,False,False,False
4,False,False,0.0019330123638733705,0.0019330123638733705,False,False,False,False
4,False,False,0.001937721540618964,0.001937721540618964,False,False,False,False
4,False,False,0.0019424359523349695,0.0019424359523349695,False,False,False,False
4,False,False,0.0019471553767809013,0.0019471553767809013,False,False,False,False
4,False,False,0.001951879587214178,0.001951879587214178,False,False,False,False
4,False,False,0.0019566083523462523,0.0019566083523462523,False,False,False,False
4,False,False,0.0019613414362992924,0.0019613414362992924,False,False,False,False
4,False,False,0.0019660785985634805,0.0019660785985634805,False,False,False,False
4,False,False,0.001970819593954953,0.001970819593954953,False,False,False,False
4,False,False,0.001975564172574438,0.001975564172574438,False,False,False,False
4,False,False,0.001980312079766633,0.001980312079766633,False,False,False,False
4,False,False,0.0019850630560803674,0.0019850630560803674,False,False,False,False
4,False,False,0.001989816837229598,0.001989816837229598,False,False,False,False
4,False,False,0.0019945731540552923,0.0019945731540552923,False,False,False,False
4,False,False,0.0019993317324882368,0.0019993317324882368,False,False,False,False
4,False,False,0.0020040922935128367,0.0020040922935128367,False,False,False,False
4,False,False,0.0020088545531319456,0.0020088545531319456,False,False,False,False
4,False,False,0.0020136182223327898,0.0020136182223327898,False,False,False,False
4,False,False,0.002018383007054028,0.002018383007054028,False,False,False,False
4,False,False,0.0020231486081540217,0.0020231486081540217,False,False,False,False
4,False,False,0.002027914721380348,0.002027914721380348,False,False,False,False
4,False,False,0.002032681037340633,0.002032681037340633,False,False,False,False
4,False,False,0.0020374472414747533,0.0020374472414747533,False,False,False,False
4,False,False,0.0020442280381961302,0.0020442280381961302,False,False,False,False
